Id,SalePrice
2718,017549.24931992350
2717,032452.62893316481
2716,020057.83645548658
2715,052658.3856339119
2704,019246.0454731497
2703,013783.9120849678
2702,020813.7134602088
2701,049475.0498970428
2700,014522.60409295289
2709,045858.28918848818
2708,007333.4095401456
2707,056961.2999381512
2706,043682.0037448753
2705,008308.54702305819
2794,009409.97139217008
2793,037027.90641411840
2792,788846.10433636939
2791,089000.25710678079
2790,747311.48373859689
2799,082046.03585849691
2798,15898.45226365802
2797,50304.46674918797
2796,19367.428205670518
2795,016596.98469173347
2784,041401.41487254781
2783,018919.87078729538
2782,016517.66381622921
2781,061084.92228701900
2780,025928.54647719772
2789,711634.88483864490
2788,006399.84926268721
2787,56677.5029968041
2786,042775.40861330722
2785,072364.63124359901
2774,027834.74764361671
2773,038541.85268757559
2772,037504.44438337196
2771,051957.11500914660
2770,019209.00519711811
2779,006506.29102067166
2778,018240.4960165569
2777,058169.74856810817
2776,079802.35862245755
2775,015653.8136143665
2764,078724.65173449399
2763,60795.49182287771
2762,90540.52170086670
2761,56278.34962671492
2760,078184.77276797290
2769,046690.52278657149
2768,74407.593775636700
2767,041069.4462944701
2766,83660.96873437312
2765,738601.58852879112
2754,94558.11552474128
2753,072303.40051552267
2752,57511.20229999418
2751,057779.20300799946
2750,93038.41604824895
2759,004712.46814011982
2758,99447.99370777276
2757,747126.40764693522
2756,031797.2013686796
2755,002151.49045527331
2644,56218.3867411422
2643,071892.51551605910
2642,040671.1854327693
2641,708632.8331629800
2640,084325.81871299106
2649,65176.13302830336
2648,68461.38908000829
2647,051073.26883445687
2646,042327.83361738219
2645,076561.67366619751
2634,070560.58515318899
2633,054254.08680179432
2632,082671.99809677828
2631,738562.58612749848
2630,731108.64527334092
2639,61840.16493201562
2638,744971.36576867107
2637,043017.32629657393
2636,002979.2152672703
2635,067817.4811514820
2624,043727.51953279608
2623,003057.14652628338
2622,062950.51633797191
2621,797524.2438546460
2620,056113.23709174458
2629,015808.41664390697
2628,009747.84050378381
2627,054336.93844232246
2626,717870.83175072392
2625,772177.6428023381
2614,781921.57463757322
2613,738522.03603524031
2612,744921.82977406506
2611,755502.3923308167
2610,772568.4492690580
2619,745109.8347082871
2618,700064.28581635672
2617,021872.79147447940
2616,015619.63549039006
2615,097276.82989200148
2604,738261.74681159796
2603,702969.01506736017
2602,774065.3310637552
2601,016340.37977023350
2600,026715.24722583166
2609,039013.65813849080
2608,706976.24001740766
2607,095309.6456385802
2606,749315.7625671319
2605,772952.760460758
2694,726248.6566858505
2693,749038.20185022911
2692,747168.45980544641
2691,747988.54029723010
2690,053283.68255039309
2699,709147.71771743282
2698,773415.71165636486
2697,700490.73845246329
2696,704509.20933208188
2695,030885.73670662138
2684,005764.61433272710
2683,040238.8720252939
2682,709582.5735459605
2681,071377.9755631712
2680,788251.8836960377
2689,053215.96084869868
2688,706709.65987373228
2687,22542.32554557645
2686,010311.4177363738
2685,070877.72834920537
2674,044765.07395237979
2673,92992.57015152539
2672,8364.246432266833
2671,99259.02875121552
2670,076348.95286954596
2679,017067.06878545451
2678,082096.26460111069
2677,049744.4415597445
2676,055882.73638300212
2675,074132.32163135436
2664,002458.54722528918
2663,018660.65066702530
2662,018680.51639773908
2661,069256.67105709386
2660,065522.07835172836
2669,021570.6831904490
2668,025647.3361350660
2667,035170.61363476606
2666,012652.29740535419
2665,13948.90425295820
2654,85274.868438030079
2653,082483.04816133136
2652,75467.113293687
2651,073765.14300913533
2650,79461.892500374428
2659,757289.42910062481
2658,781953.89860815949
2657,065845.0918482001
2656,737248.3166382149
2655,714675.324665625
2544,057090.51297789501
2543,062813.84618545847
2542,065807.2245536195
2541,767944.10683889150
2540,435042.118428599
2549,53713.13494071938
2548,772958.23482040949
2547,009645.66049961617
2546,032144.89070815462
2545,061418.07974595972
2534,84522.68846105386
2533,96227.00891977473
2532,011740.22376946049
2531,96503.79828775186
2530,21406.4143914949
2539,21406.4143914949
2538,63454.36170824487
2537,019158.24751854876
2536,035295.10659233200
2535,744670.25908447032
